SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
ENG-BIYK-BYKN5AOEM,"Biyork Nouveau 5 American Oak 5"" — Embrace",Biyork,Biyork,BYKN5AOEM,,BIYKNOUVEAU5AMERICANOAKAMERICANOAKEMBRACE,Nouveau 5 American Oak,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,,,5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,4.05,5.05,8.63,,,,,2026-07-15,Manual,25.08,,40,,,TRUE,,,TRUE,,,,,NEW COLLECTION not in bert-airtable-schema Biyork collections list (only Nouveau 6-8 documented). Added per this list; flag for doc update.,,,new
ENG-BIYK-BYKN5AOAB,"Biyork Nouveau 5 American Oak 5"" — Abode",Biyork,Biyork,BYKN5AOAB,,BIYKNOUVEAU5AMERICANOAKAMERICANOAKABODE,Nouveau 5 American Oak,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,,,5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,4.05,5.05,8.63,,,,,2026-07-15,Manual,25.08,,40,,,TRUE,,,TRUE,,,,,NEW COLLECTION not in bert-airtable-schema Biyork collections list (only Nouveau 6-8 documented). Added per this list; flag for doc update.,,,new
ENG-BIYK-BYKN5AOTR,"Biyork Nouveau 5 American Oak 5"" — Tranquil",Biyork,Biyork,BYKN5AOTR,,BIYKNOUVEAU5AMERICANOAKAMERICANOAKTRANQUIL,Nouveau 5 American Oak,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,,,5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,4.05,5.05,8.63,,,,,2026-07-15,Manual,25.08,,40,,,TRUE,,,TRUE,,,,,NEW COLLECTION not in bert-airtable-schema Biyork collections list (only Nouveau 6-8 documented). Added per this list; flag for doc update.,,,new
ENG-BIYK-BYKN5AOAN,"Biyork Nouveau 5 American Oak 5"" — Anchor",Biyork,Biyork,BYKN5AOAN,,BIYKNOUVEAU5AMERICANOAKAMERICANOAKANCHOR,Nouveau 5 American Oak,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,,,5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,4.05,5.05,8.63,,,,,2026-07-15,Manual,25.08,,40,,,TRUE,,,TRUE,,,,,NEW COLLECTION not in bert-airtable-schema Biyork collections list (only Nouveau 6-8 documented). Added per this list; flag for doc update.,,,new
ENG-BIYK-BYKN5AOSE,"Biyork Nouveau 5 American Oak 5"" — Serenity",Biyork,Biyork,BYKN5AOSE,,BIYKNOUVEAU5AMERICANOAKAMERICANOAKSERENITY,Nouveau 5 American Oak,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,,,5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,4.05,5.05,8.63,,,,,2026-07-15,Manual,25.08,,40,,,TRUE,,,TRUE,,,,,NEW COLLECTION not in bert-airtable-schema Biyork collections list (only Nouveau 6-8 documented). Added per this list; flag for doc update.,,,new
ENG-BIYK-BYKN5AOET,"Biyork Nouveau 5 American Oak 5"" — Eternal",Biyork,Biyork,BYKN5AOET,,BIYKNOUVEAU5AMERICANOAKAMERICANOAKETERNAL,Nouveau 5 American Oak,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,,,5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,4.05,5.05,8.63,,,,,2026-07-15,Manual,25.08,,40,,,TRUE,,,TRUE,,,,,NEW COLLECTION not in bert-airtable-schema Biyork collections list (only Nouveau 6-8 documented). Added per this list; flag for doc update.,,,new
ENG-BIYK-BYKENWA18NA,"Biyork Nouveau 6 6.5"" — Natural",Biyork,Biyork,BYKENWA18NA,0a6f6e36-8b89-11eb-f3d6-7e8adb412e41,BIYKNOUVEAU6AMERICANWALNUTNATURAL,Nouveau 6,Flooring,Engineered hardwood,Hardwood plywood,American Walnut,,,,6.5,RL up to 6ft,19.05,,,,,Wirebrush,,,,,,,,,,,5.09,6.09,9.9,,,,,2026-07-15,Manual,23.11,,45,,,TRUE,,,TRUE,,,,,,,recUT2MHHEMPTJthD,matched
ENG-BIYK-BYKENH118NA,"Biyork Nouveau 6 6.5"" — Natural",Biyork,Biyork,BYKENH118NA,0a6f6e36-8b89-11eb-f3d6-7e8ada6495c3,BIYKNOUVEAU6HICKORYNATURAL,Nouveau 6,Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,6.5,RL up to 6ft,19.05,,,,,Handscraped,,,,,,,,,,,4.23,5.23,8.63,,,,,2026-07-15,Manual,23.11,,45,,,TRUE,,,FALSE,,,,,,,recRIc7VmD9FpIGmu,matched
ENG-BIYK-BYKENH118EG,"Biyork Nouveau 6 6.5"" — Euro Grey",Biyork,Biyork,BYKENH118EG,0a6f6e36-8b89-11eb-f3d6-7e8ada31173e,BIYKNOUVEAU6HICKORYEUROGREY,Nouveau 6,Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,6.5,RL up to 6ft,19.05,,,,,Handscraped,,,,,,,,,,,4.23,5.23,8.63,,,,,2026-07-15,Manual,23.11,,45,,,TRUE,,,FALSE,,,,,,,recikWGHU8GIXxhpI,matched
ENG-BIYK-BYKENH118GR,"Biyork Nouveau 6 6.5"" — Greystone",Biyork,Biyork,BYKENH118GR,0a6f6e36-8b89-11eb-f3d6-7e8ada49bf7f,BIYKNOUVEAU6HICKORYGREYSTONE,Nouveau 6,Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,6.5,RL up to 6ft,19.05,,,,,Handscraped,,,,,,,,,,,4.23,5.23,8.63,,,,,2026-07-15,Manual,23.11,,45,,,TRUE,,,FALSE,,,,,,,recy86v9Q8fGNShaI,matched
