id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
b642b0ab-b6d0-4688-a90e-0e0d249dc490,TRIFENGTCN101,ENG-TRIF-TCN101,,,,"TRIFENG - Studio American White Oak (Oyster) T&G | 6.5"" x 18mm x RL - 2mm top - 20.25sf/b","Last price update: 2026-01-19 | Price last changed by: Manual | Box size (sf): 20.25 | Boxes per skid: 48 | Active: TRUE | Salesperson notes: Studio Collection. 2mm top layer, White Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
e516049b-6d4f-44d9-87b0-ddc12abb80e8,TRIFENGTCN102,ENG-TRIF-TCN102,,,,"TRIFENG - Studio American White Oak (Tusk) T&G | 6.5"" x 18mm x RL - 2mm top - 20.25sf/b","Last price update: 2026-01-19 | Price last changed by: Manual | Box size (sf): 20.25 | Boxes per skid: 48 | Active: TRUE | Salesperson notes: Studio Collection. 2mm top layer, White Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
957b9a9f-5384-4d45-b52f-e71a5a0a20fd,TRIFENGTCN103,ENG-TRIF-TCN103,,,,"TRIFENG - Studio American White Oak (Sable) T&G | 6.5"" x 18mm x RL - 2mm top - 20.25sf/b","Last price update: 2026-01-19 | Price last changed by: Manual | Box size (sf): 20.25 | Boxes per skid: 48 | Active: TRUE | Salesperson notes: Studio Collection. 2mm top layer, White Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
8f7ad331-3152-4fe3-9cb4-bb4edf9da866,TRIFENGTCN104,ENG-TRIF-TCN104,,,,"TRIFENG - Studio American White Oak (Woodland) T&G | 6.5"" x 18mm x RL - 2mm top - 20.25sf/b","Last price update: 2026-01-19 | Price last changed by: Manual | Box size (sf): 20.25 | Boxes per skid: 48 | Active: TRUE | Salesperson notes: Studio Collection. 2mm top layer, White Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
2f89b57a-1510-4e0e-ae52-5a6dc7cd257a,TRIFENGTCN105,ENG-TRIF-TCN105,,,,"TRIFENG - Studio American White Oak (Sky) T&G | 6.5"" x 18mm x RL - 2mm top - 20.25sf/b","Last price update: 2026-01-19 | Price last changed by: Manual | Box size (sf): 20.25 | Boxes per skid: 48 | Active: TRUE | Salesperson notes: Studio Collection. 2mm top layer, White Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
bffa553d-4337-4e7a-8e17-e07748e912ef,TRIFENGTCN106,ENG-TRIF-TCN106,,,,"TRIFENG - Studio American White Oak (Shadow) T&G | 6.5"" x 18mm x RL - 2mm top - 20.25sf/b","Last price update: 2026-01-19 | Price last changed by: Manual | Box size (sf): 20.25 | Boxes per skid: 48 | Active: TRUE | Salesperson notes: Studio Collection. 2mm top layer, White Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
5c714721-00a6-401b-8830-9768194d4e03,TRIFENGTCN201,ENG-TRIF-TCN201,,,,"TRIFENG - Towne European White Oak (Silk) T&G | 7.5"" x 18mm x RL - 3mm top - 23.32sf/b","Last price update: 2026-08-15 | Price last changed by: Manual | Box size (sf): 23.32 | Boxes per skid: 40 | Active: TRUE | Salesperson notes: Towne Collection. 3mm top layer, European Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
4d785a37-4074-4071-b567-2f3e9014d5d2,TRIFENGTCN202,ENG-TRIF-TCN202,,,,"TRIFENG - Towne European White Oak (Shell) T&G | 7.5"" x 18mm x RL - 3mm top - 23.32sf/b","Last price update: 2026-08-15 | Price last changed by: Manual | Box size (sf): 23.32 | Boxes per skid: 40 | Active: TRUE | Salesperson notes: Towne Collection. 3mm top layer, European Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
196202e2-f65b-4477-8833-0321964d4b02,TRIFENGTCN203,ENG-TRIF-TCN203,,,,"TRIFENG - Towne European White Oak (Satin) T&G | 7.5"" x 18mm x RL - 3mm top - 23.32sf/b","Last price update: 2026-08-15 | Price last changed by: Manual | Box size (sf): 23.32 | Boxes per skid: 40 | Active: TRUE | Salesperson notes: Towne Collection. 3mm top layer, European Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
400ef7a9-df1f-4f4d-93e6-8a3743eb9350,TRIFENGTCN204,ENG-TRIF-TCN204,,,,"TRIFENG - Towne European White Oak (Hazelnut) T&G | 7.5"" x 18mm x RL - 3mm top - 23.32sf/b","Last price update: 2026-08-15 | Price last changed by: Manual | Box size (sf): 23.32 | Boxes per skid: 40 | Active: TRUE | Salesperson notes: Towne Collection. 3mm top layer, European Oak, Light Wire Brushed finish. Random length up to 74.8"".",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Toucan,Triforest,,1,1,Default Tax,,,
