SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
LVP-VIZN-V7001,"Vizion 7mm Marvelous 7.2"" — Acadia",Vizion,Vizion,V7001,,VIZNLVP7ACADIA,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7002,"Vizion 7mm Marvelous 7.2"" — Arches",Vizion,Vizion,V7002,,VIZNLVP7ARCHES,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7003,"Vizion 7mm Marvelous 7.2"" — Denali",Vizion,Vizion,V7003,,VIZNLVP7DENALI,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7004,"Vizion 7mm Marvelous 7.2"" — Everglades",Vizion,Vizion,V7004,,VIZNLVP7EVERGLADES,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7005,"Vizion 7mm Marvelous 7.2"" — Yosemite",Vizion,Vizion,V7005,,VIZNLVP7YOSEMITE,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7006,"Vizion 7mm Marvelous 7.2"" — Joshua",Vizion,Vizion,V7006,,VIZNLVP7JOSHUA,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7007,"Vizion 7mm Marvelous 7.2"" — Saguaro",Vizion,Vizion,V7007,,VIZNLVP7SAGUARO,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7008,"Vizion 7mm Marvelous 7.2"" — Zion",Vizion,Vizion,V7008,,VIZNLVP7ZION,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V7009,"Vizion 7mm Marvelous 7.2"" — Grand Teton",Vizion,Vizion,V7009,,VIZNLVP7GRANDTETON,Marvelous 7MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",7,,,,,,,,,FALSE,,,,,,,1.69,2.69,,,,,,2026-07-01,Manual,24.35,,50,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
LVP-VIZN-V8001,"Vizion 8mm Marvelous 7.2"" — Banff",Vizion,Vizion,V8001,,VIZNLVP8BANFF,Marvelous 8MM Luxury Vinyl,Flooring,LVP,SPC core,,,,,7.2,"60.8""",8,,,,,,,,,FALSE,,,,,,,1.89,2.89,,,,,,2026-07-01,Manual,21.31,,45,,,TRUE,TRUE,,,,,,,"COST BASIS UNCONFIRMED — Vizion is a new supplier and the price list prints a single unlabelled '> PRICE' column with no terms page, no discount and no MSRP column. Cost/unit is the printed price taken as-is (no multiplier); Retail = Cost + $1.00. Confirm the basis with Albert/Vizion before import. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",,,new
