SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
LAM-FAWK-0035,"NAF 12mm Handscraped Laminate 7.71"" — Antique Birch",NAF,Floors At Work,,,LAM771LAMANTIQUEBIRCH,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,0.89,1.89,,,0.89,2026-08-31,,2026-08-04,Manual,20.6,,50,,,TRUE,,,,,,,,"NEW COLOUR from the NAF August 2026 promo sheet — no catalogue record existed. Specs copied from the same collection's 20.60 sf/box siblings (Sahara LAM-FAWK-0003 / Space Grey LAM-FAWK-0002), matched on box size. Cost/unit is set to the PROMO price as a placeholder per the Sale-item rule 3 (no regular cost is known for this colour); the siblings carry a regular cost of $1.39, which is the likely correct value — confirm with FAW before import. Lightspeed ID intentionally blank: new to LS.",,,new
LAM-FAWK-0036,"NAF 12mm Handscraped Laminate 7.71"" — Cosmic",NAF,Floors At Work,,,LAM771LAMCOSMIC,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,0.89,1.89,,,0.89,2026-08-31,,2026-08-04,Manual,20.6,,50,,,TRUE,,,,,,,,"NEW COLOUR from the NAF August 2026 promo sheet — no catalogue record existed. Specs copied from the same collection's 20.60 sf/box siblings (Sahara LAM-FAWK-0003 / Space Grey LAM-FAWK-0002), matched on box size. Cost/unit is set to the PROMO price as a placeholder per the Sale-item rule 3 (no regular cost is known for this colour); the siblings carry a regular cost of $1.39, which is the likely correct value — confirm with FAW before import. Lightspeed ID intentionally blank: new to LS.",,,new
LAM-FAWK-0004,"NAF 12mm Handscraped Laminate 7.71"" — Aphrodite",NAF,Floors At Work,,6da0ce1d-77e7-4dee-9166-dbc9c46b9635,LAM771LAMAPHRODITE,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,1.39,2.39,,,1.09,2026-08-31,,,,20.5,,50,,,TRUE,,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recqyWZjYW78GDJUo,matched
LAM-FAWK-0005,"NAF 12mm Handscraped Laminate 7.71"" — Apollo",NAF,Floors At Work,,9c2c5430-342a-48e5-adda-c21ec3baa8bd,LAM771LAMAPOLLO,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,1.39,2.39,,,1.09,2026-08-31,,,,20.5,,50,,,TRUE,,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recdoaQEcy3OzmdFv,matched
LAM-FAWK-0006,"NAF 12mm Handscraped Laminate 7.71"" — Artemis",NAF,Floors At Work,,deb9a104-c0be-45ad-9e4b-40d7a7d518cc,LAM771LAMARTEMIS,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,1.39,2.39,,,1.09,2026-08-31,,,,20.5,,50,,,TRUE,,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recdqlFgakMIQ55Wr,matched
LAM-FAWK-0007,"NAF 12mm Handscraped Laminate 7.71"" — Poseidon",NAF,Floors At Work,,cf9732f5-7ab2-434c-9489-613ad460bb1e,LAM771LAMPOSEIDON,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,1.39,2.39,,,1.19,2026-08-31,,,,20.5,,50,,,TRUE,,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recuZ6OofVooraky2,matched
LAM-FAWK-0008,"NAF 12mm Handscraped Laminate 7.71"" — Zeus",NAF,Floors At Work,,5d524d7f-7373-4225-a01f-6ff72a36e2a7,LAM771LAMZEUS,Handscraped Laminates (Drop Clic),Flooring,Laminate,HDF core,,,,,7.71,,12,,,,,Handscraped / Registered Embossed,Click,Float,Drop Click,,,,,,,,1.39,2.39,,,1.19,2026-08-31,,,,20.5,,50,,,TRUE,,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recPVqfcVAebsn6gk,matched
LAM-FAWK-0014,"NAF 12mm Waterproof Laminate 7.71"" — Superior",NAF,Floors At Work,,292abe1e-fa8a-4e41-8c73-44f1dc7e1cab,LAM771LAMSUPERIOR,Waterproof Laminate,Flooring,Laminate,Water-Resistant Core,,,,,7.71,,12,,,,,,Click,Float,,,,,,,,,1.59,2.59,,,1.19,2026-08-31,,,,20.5,,50,,,TRUE,TRUE,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,rec9X7KXV8COFN1Lt,matched
LAM-FAWK-0012,"NAF 12mm Waterproof Laminate 7.71"" — Rainbow",NAF,Floors At Work,,9b7813f4-7983-48ac-9259-24d8f84e2588,LAM771LAMRAINBOW,Waterproof Laminate,Flooring,Laminate,Water-Resistant Core,,,,,7.71,,12,,,,,,Click,Float,,,,,,,,,1.59,2.59,,,1.19,2026-08-31,,,,20.5,,50,,,TRUE,TRUE,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recuYtv3IUYfP9eoG,matched
LAM-FAWK-0009,"NAF 12mm Waterproof Laminate 7.71"" — Harrison",NAF,Floors At Work,,63df450f-cd09-426f-abc3-9fd72c84319e,LAM771LAMHARRISON,Waterproof Laminate,Flooring,Laminate,Water-Resistant Core,,,,,7.71,,12,,,,,,Click,Float,,,,,,,,,1.59,2.59,,,1.19,2026-08-31,,,,20.5,,50,,,TRUE,TRUE,,,,,,,Husssh 1 is the only recommended underlay for Infiniti & NAF laminates — otherwise warranties are void.,,recVIPL7ZeDJ7hTJ3,matched
