id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
a244e429-77eb-44ba-9818-e4e5a332ae0a,55546959,ENG-GLDC-0001,,,,"GOLENG - Engineered White Oak 6.5 (Gray Owl) | 6.5"" x 19mm x RL - 20.55sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Gray Owl | Finish type: Distressed | Volume pricing notes: Net Box Price $3.59/sf vs Net Skid Price $3.49/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.GraOwl.6 | Box size (sf): 20.55 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
e37510f1-9de4-49c9-9dea-8c6e1a045b26,55546948,ENG-GLDC-0002,,,,"GOLENG - Engineered White Oak 6.5 (Stable Edge) | 6.5"" x 19mm x RL - 20.55sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Stable Edge | Finish type: Distressed | Volume pricing notes: Net Box Price $3.59/sf vs Net Skid Price $3.49/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.StaEdg.6 | Box size (sf): 20.55 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
bdd18fb0-fe15-4e89-bd02-f8a231247c64,55546965,ENG-GLDC-0003,,,,"GOLENG - Engineered White Oak 6.5 (Dove Tail) | 6.5"" x 19mm x RL - 20.55sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Dove Tail | Finish type: Distressed | Volume pricing notes: Net Box Price $3.59/sf vs Net Skid Price $3.49/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.DovTai.6 | Box size (sf): 20.55 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
4e7f8e37-cbea-429a-b011-78befc3302ab,55546961,ENG-GLDC-0004,,,,"GOLENG - Engineered White Oak 6.5 (Ginger Bread) | 6.5"" x 19mm x RL - 20.55sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Ginger Bread | Finish type: Distressed | Volume pricing notes: Net Box Price $3.59/sf vs Net Skid Price $3.49/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.GinBre.6 | Box size (sf): 20.55 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
a7eed9bc-810b-4f23-ac6e-ebfac8a55cb4,55546949,ENG-GLDC-0005,,,,"GOLENG - Engineered White Oak 6.5 (Spirit Gray) | 6.5"" x 19mm x RL - 20.55sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Spirit Gray | Finish type: Distressed | Volume pricing notes: Net Box Price $3.59/sf vs Net Skid Price $3.49/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.SpiGra.6 | Box size (sf): 20.55 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
43374c15-1370-4c69-9ecb-df021a29f94d,55546954,ENG-GLDC-0006,,,,"GOLENG - Engineered White Oak 6.5 (Natural) | 6.5"" x 19mm x RL - 20.55sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Natural | Finish type: Distressed | Volume pricing notes: Net Box Price $3.59/sf vs Net Skid Price $3.49/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.Nat.6.1 | Box size (sf): 20.55 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
3c57fb8e-40ae-49a6-b299-fe6249c39c28,55546950,ENG-GLDC-0007,,,,"GOLENG - Engineered White Oak 7.5 (Skyline) | 7.5"" x 18mm x RL - 19.73sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Skyline | Finish type: Distressed | Volume pricing notes: Net Box Price $3.79/sf vs Net Skid Price $3.69/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.Sky.7 | Box size (sf): 19.73 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
4d8cfc19-0faa-41c6-bc65-a134c87a4658,55546960,ENG-GLDC-0008,,,,"GOLENG - Engineered White Oak 7.5 (Grandview) | 7.5"" x 18mm x RL - 19.73sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Grandview | Finish type: Distressed | Volume pricing notes: Net Box Price $3.79/sf vs Net Skid Price $3.69/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.Gra.7 | Box size (sf): 19.73 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
c431adb3-b350-4687-8d4f-e2dd6e7f599a,55546967,ENG-GLDC-0009,,,,"GOLENG - Engineered White Oak 7.5 (Cliffside) | 7.5"" x 18mm x RL - 19.73sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Cliffside | Finish type: Distressed | Volume pricing notes: Net Box Price $3.79/sf vs Net Skid Price $3.69/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.Cli.7 | Box size (sf): 19.73 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
0fa41da1-b7a1-4483-bf72-e6cb894dc734,55546955,ENG-GLDC-0010,,,,"GOLENG - Engineered White Oak 7.5 (Montana) | 7.5"" x 18mm x RL - 19.73sf/b","Material type: Hardwood plywood | Species: White Oak | Colour / tone: Montana | Finish type: Distressed | Volume pricing notes: Net Box Price $3.79/sf vs Net Skid Price $3.69/sf -- Box taken as cost, see escalation note. | LS Match notes: Matched LS sku GOL.E.WO.Mon.7 | Box size (sf): 19.73 | Salesperson notes: Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Every price group on this sheet prints BOTH a Net Box Price and a Net Skid Price (both '+Tax', both under 'Note: For Dealer') -- Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,,GOLDEN CHOICE,,1,1,Default Tax,,,,,
