SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
LAM-FAWK-0004,"NAF 12mm Handscraped Laminate 7.71"" — Aphrodite",NAF,FLOORS AT WORK,,6da0ce1d-77e7-4dee-9166-dbc9c46b9635,,Handscraped Laminates (Drop Clic),,,,,,,,7.71,,,,,,,,,,,,,,,,,,1.19,2.19,,1.19,,,,2026-09-19,Manual,20.5,,50,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 12mm NAF LAMINATE' at $1.19 pallet.",,recqyWZjYW78GDJUo,matched
LAM-FAWK-0005,"NAF 12mm Handscraped Laminate 7.71"" — Apollo",NAF,FLOORS AT WORK,,9c2c5430-342a-48e5-adda-c21ec3baa8bd,,Handscraped Laminates (Drop Clic),,,,,,,,7.71,,,,,,,,,,,,,,,,,,1.19,2.19,,1.19,,,,2026-09-19,Manual,20.5,,50,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 12mm NAF LAMINATE' at $1.19 pallet.",,recdoaQEcy3OzmdFv,matched
LAM-FAWK-0006,"NAF 12mm Handscraped Laminate 7.71"" — Artemis",NAF,FLOORS AT WORK,,deb9a104-c0be-45ad-9e4b-40d7a7d518cc,,Handscraped Laminates (Drop Clic),,,,,,,,7.71,,,,,,,,,,,,,,,,,,1.19,2.19,,1.19,,,,2026-09-19,Manual,20.5,,50,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 12mm NAF LAMINATE' at $1.19 pallet.",,recdqlFgakMIQ55Wr,matched
LAM-FAWK-0007,"NAF 12mm Handscraped Laminate 7.71"" — Poseidon",NAF,FLOORS AT WORK,,cf9732f5-7ab2-434c-9489-613ad460bb1e,,Handscraped Laminates (Drop Clic),,,,,,,,7.71,,,,,,,,,,,,,,,,,,1.19,2.19,,1.19,,,,2026-09-19,Manual,20.5,,50,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 12mm NAF LAMINATE' at $1.19 pallet.",,recuZ6OofVooraky2,matched
LVP-FAWK-0063,"NAF 5mm Aqualuuuz Loose Lay Vinyl 7.25"" — Beijing",NAF,FLOORS AT WORK,,0a6f6e36-8b89-11eb-f3d6-7e8b4d5ca71d,,Aqualuuuz,,,,,,,,7.25,,,,,,,,,,,,,,,,,,2.29,3.29,,2.29,,,,2026-09-19,Manual,19.32,,60,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 5mm NAF AQUALUUUZ Loose Lay' at $2.29 pallet.",,recdyM5MbUfgjmJ62,matched
LVP-FAWK-0069,"NAF 5mm Aqualuuuz Loose Lay Vinyl 7.25"" — Shanghai",NAF,FLOORS AT WORK,,d63907e0-317b-416b-afcc-91d3212f57f2,,Aqualuuuz,,,,,,,,7.25,,,,,,,,,,,,,,,,,,2.29,3.29,,2.29,,,,2026-09-19,Manual,19.32,,60,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 5mm NAF AQUALUUUZ Loose Lay' at $2.29 pallet.",,recLmblYtKRHCI8Ks,matched
LVP-FAWK-0070,"NAF 5mm Aqualuuuz Loose Lay Vinyl 7.25"" — Prague",NAF,FLOORS AT WORK,,d6fcf275-e7ad-4f8b-8921-93ac21287709,,Aqualuuuz,,,,,,,,7.25,,,,,,,,,,,,,,,,,,2.29,3.29,,2.29,,,,2026-09-19,Manual,19.32,,60,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE 5mm NAF AQUALUUUZ Loose Lay' at $2.29 pallet.",,rec87ACbpUHoaqs5t,matched
ENG-FAWK-0003,"NAF Engineered Hickory 6.5"" (Wirebrushed & Distressed) — Grey Stone",NAF,FLOORS AT WORK,,0a6f6e36-8b89-11eb-f3d6-7e8b2b4f72a1,,Hickory Engineered,,,,,,,,6.5,,,,,,,,,,,,,,,,,,3.69,4.69,,3.69,,,,2026-09-19,Manual,19.18,,48,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE NAF Eng. Hickory W&D' at $3.69 pallet.",,recPThzsyB5RHoESf,matched
ENG-FAWK-0008,"NAF Engineered Hickory 6.5"" (Wirebrushed & Distressed) — Millstone",NAF,FLOORS AT WORK,,98369d2a-25c4-40d2-b1eb-5e0ce8c580a0,,Hickory Engineered,,,,,,,,6.5,,,,,,,,,,,,,,,,,,3.69,4.69,,3.69,,,,2026-09-19,Manual,19.18,,48,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE NAF Eng. Hickory W&D' at $3.69 pallet.",,recOg1lXUDgp2zIvs,matched
ENG-FAWK-0005,"NAF Engineered Hickory 6.5"" (Wirebrushed & Distressed) — Cafehouse",NAF,FLOORS AT WORK,,0a6f6e36-8b89-11eb-f3d6-7e8b2ab1f41d,,Hickory Engineered,,,,,,,,6.5,,,,,,,,,,,,,,,,,,3.69,4.69,,3.69,,,,2026-09-19,Manual,19.18,,48,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE NAF Eng. Hickory W&D' at $3.69 pallet.",,recJc1Q1m3TsJzrPh,matched
ENG-FAWK-0001,"NAF Engineered Hickory 6.5"" (Wirebrushed & Distressed) — Bronze",NAF,FLOORS AT WORK,,0a6f6e36-8b89-11eb-f3d6-7e8b2a95d6af,,Hickory Engineered,,,,,,,,6.5,,,,,,,,,,,,,,,,,,3.69,4.69,,3.69,,,,2026-09-19,Manual,19.18,,48,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE NAF Eng. Hickory W&D' at $3.69 pallet.",,recEMgv1r798hye4v,matched
ENG-FAWK-0009,"NAF Engineered Hickory 6.5"" (Wirebrushed) — Chestnut",NAF,FLOORS AT WORK,,0a6f6e36-8b89-11eb-f3d6-7e8b2ac9fc87,,Hickory Engineered,,,,,,,,6.5,,,,,,,,,,,,,,,,,,3.69,4.69,,3.69,,,,2026-09-19,Manual,20.25,,54,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE NAF Eng. Hickory Wirebrushed' at $3.69 pallet.",,rec4DGNnckwi9cMSU,matched
ENG-FAWK-0025,"NAF Engineered White Oak 6.5"" T&G (Wirebrushed) — Country Brown",NAF,FLOORS AT WORK,,663decc3-d7db-45b3-bba8-677410d1690b,,White Oak T&G,,,,,,,,6.5,,,,,,,,,,,,,,,,,,3.69,4.69,,3.69,,,,2026-09-19,Manual,19.18,,48,,Clearance,TRUE,,,,,,,,"2026-09-23 PL-380 (FAW corrected CLEARANCE PRICE LIST, effective 2026-09-19; supersedes the clearance lines of PL-377): 'CLEARANCE SALE NAF T&G Eng. Wirebrushed White Oak' at $3.69 pallet.",,recNXWClO1xNgthcG,matched
