id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
3999f742-2cd2-44d1-a49f-22aeecf4d8f8,ENG5OAKGOLDENCLICK,ENG-FAWK-0022,,,,"(P 2026-09-30) NAFENG - White Oak Click (Golden) | 5"" x 12mm x RL - 29.28sf/b",Box size (sf): 29.28 | Promo cost ($/sf): 2.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a57fb4c2-0891-4286-b273-622694d6cfae,ENG5OAKSTORMOAKEURDES,ENG-FAWK-0059,,,,"(P 2026-09-30) NAFENG - Designer European White Oak (Storm Oak) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77 | Promo cost ($/sf): 3.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,3.99,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
1b0d9d29-491a-42e8-ae8a-6f4f0e51696e,ENG5OAKTOFFEEEURDES,ENG-FAWK-0060,,,,"(P 2026-09-30) NAFENG - Designer European White Oak (Toffee) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77 | Promo cost ($/sf): 3.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,3.99,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
98369d2a-25c4-40d2-b1eb-5e0ce8c580a0,ENG65HICMILLSTONE,ENG-FAWK-0008,,,,"(P 2026-09-30) NAFENG - Hickory Engineered (Millstone) | 6.5"" x 18mm x RL - 19.18sf/b - Distressed Grade",Box size (sf): 19.18 | Promo cost ($/sf): 3.29 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,3.29,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b337ea751,ENG65MAPCAPRI,ENG-FAWK-0079,,,,"(P 2026-09-30) NAFENG - Handscraped Maple (Capri) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18 | Promo cost ($/sf): 2.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d21458e7-09d9-4241-bc81-04a0f6646082,ENG65MAPMYTH,ENG-FAWK-0083,,,,"(P 2026-09-30) NAFENG - Handscraped Maple (Myth) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18 | Promo cost ($/sf): 2.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
663decc3-d7db-45b3-bba8-677410d1690b,ENG65OAKCOUNTRYBROWN,ENG-FAWK-0025,,,,"(P 2026-09-30) NAFENG - White Oak T&G (Country Brown) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18 | Promo cost ($/sf): 2.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
e24696eb-2a54-4a8b-a98e-ff46b4caa7d4,ENG65OAKOREGONOAK168,ENG-FAWK-0029,,,,"(P 2026-09-30) NAFENG - White Oak T&G (Oregon Oak) | 6.5"" x 18mm x RL - 19.74sf/b",Box size (sf): 19.74 | Promo cost ($/sf): 2.99 (ends 2026-09-30),FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
4561d200-a264-43e8-a56a-0b6ab73145be,ENG65OAKPUERTORICOREGAL,ENG-FAWK-0037,,,,"(P 2026-09-30) NAFENG - Regal American White Oak (Puerto Rico) | 6.5"" x 18mm x RL - 20.24sf/b or 23.31sf/b","Box size (sf): 20.24 | Promo cost ($/sf): 2.99 (ends 2026-09-30) | Note: ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=23.31 vs stored Box size (sf)=20.24 (NAF Engineered White Oak Regal 6.5"" (Wirebrushed) — Puerto Rico).",FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
f8c3f291-d53d-4bca-8cf6-a0835b6cf484,ENG65OAKSURINAMEREGAL,ENG-FAWK-0038,,,,"(P 2026-09-30) NAFENG - Regal American White Oak (Suriname) | 6.5"" x 18mm x RL - 20.24sf/b or 23.31sf/b","Box size (sf): 20.24 | Promo cost ($/sf): 2.99 (ends 2026-09-30) | Note: ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=23.31 vs stored Box size (sf)=20.24 (NAF Engineered White Oak Regal 6.5"" (Wirebrushed) — Suriname).",FLOORING / ENGINEERED HARDWOOD,,,,,,,PROMO,2.99,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
